wielkosc tablicy;looking_Value;result;czas;liczba operacji;;;;;;;
74900000;0;False;7;26;;;;;;;
75000000;0;False;6;26;;;;;;;
75100000;0;False;6;26;;;;;;;
75200000;0;False;7;26;;;;;;;
75300000;0;False;7;26;;;;;;;
75400000;0;False;5;26;;;;;;;
75500000;0;False;15;26;;;;;;;
75600000;0;False;4;26;;;;;;;
75700000;0;False;6;26;;;;;;;
75800000;0;False;5;26;;;;;;;
75900000;0;False;7;26;;;;;;;
76000000;0;False;13;26;;;;;;;
76100000;0;False;7;26;;;;;;;
76200000;0;False;6;26;;;;;;;
76300000;0;False;7;26;;;;;;;
76400000;0;False;4;26;;;;;;;
76500000;0;False;6;26;;;;;;;
76600000;0;False;7;26;;;;;;;
76700000;0;False;4;26;;;;;;;
76800000;0;False;4;26;;;;;;;
76900000;0;False;6;26;;;;;;;
77000000;0;False;7;26;;;;;;;
77100000;0;False;6;26;;;;;;;
77200000;0;False;7;26;;;;;;;
77300000;0;False;5;26;;;;;;;
77400000;0;False;7;26;;;;;;;
77500000;0;False;7;26;;;;;;;
77600000;0;False;6;26;;;;;;;
77700000;0;False;7;26;;;;;;;
77800000;0;False;4;26;;;;;;;
77900000;0;False;7;26;;;;;;;
78000000;0;False;6;26;;;;;;;
78100000;0;False;7;26;;;;;;;
78200000;0;False;7;26;;;;;;;
78300000;0;False;6;26;;;;;;;
78400000;0;False;7;26;;;;;;;
78500000;0;False;8;26;;;;;;;
78600000;0;False;6;26;;;;;;;
78700000;0;False;6;26;;;;;;;
78800000;0;False;4;26;;;;;;;
78900000;0;False;4;26;;;;;;;
79000000;0;False;5;26;;;;;;;
79100000;0;False;6;26;;;;;;;
79200000;0;False;5;26;;;;;;;
79300000;0;False;6;26;;;;;;;
79400000;0;False;7;26;;;;;;;
79500000;0;False;6;26;;;;;;;
79600000;0;False;4;26;;;;;;;
79700000;0;False;7;26;;;;;;;
79800000;0;False;5;26;;;;;;;
79900000;0;False;6;26;;;;;;;
80000000;0;False;6;26;;;;;;;
80100000;0;False;6;26;;;;;;;
80200000;0;False;6;26;;;;;;;
80300000;0;False;8;26;;;;;;;
80400000;0;False;6;26;;;;;;;
80500000;0;False;4;26;;;;;;;
80600000;0;False;7;26;;;;;;;
80700000;0;False;6;26;;;;;;;
80800000;0;False;7;26;;;;;;;
80900000;0;False;4;26;;;;;;;
81000000;0;False;4;26;;;;;;;
81100000;0;False;7;26;;;;;;;
81200000;0;False;4;26;;;;;;;
81300000;0;False;8;26;;;;;;;
81400000;0;False;5;26;;;;;;;
81500000;0;False;6;26;;;;;;;
81600000;0;False;3;26;;;;;;;
81700000;0;False;7;26;;;;;;;
81800000;0;False;6;26;;;;;;;
81900000;0;False;5;26;;;;;;;
82000000;0;False;7;26;;;;;;;
82100000;0;False;6;26;;;;;;;
82200000;0;False;8;26;;;;;;;
82300000;0;False;7;26;;;;;;;
82400000;0;False;5;26;;;;;;;
82500000;0;False;7;26;;;;;;;
82600000;0;False;4;26;;;;;;;
82700000;0;False;5;26;;;;;;;
82800000;0;False;7;26;;;;;;;
82900000;0;False;9;26;;;;;;;
83000000;0;False;5;26;;;;;;;
83100000;0;False;7;26;;;;;;;
83200000;0;False;6;26;;;;;;;
83300000;0;False;4;26;;;;;;;
83400000;0;False;14;26;;;;;;;
83500000;0;False;7;26;;;;;;;
83600000;0;False;6;26;;;;;;;
83700000;0;False;5;26;;;;;;;
83800000;0;False;6;26;;;;;;;
83900000;0;False;9;26;;;;;;;
84000000;0;False;9;26;;;;;;;
84100000;0;False;6;26;;;;;;;
84200000;0;False;8;26;;;;;;;
84300000;0;False;6;26;;;;;;;
84400000;0;False;5;26;;;;;;;
84500000;0;False;63;26;;;;;;;
84600000;0;False;6;26;;;;;;;
84700000;0;False;6;26;;;;;;;
84800000;0;False;6;26;;;;;;;
84900000;0;False;10;26;;;;;;;
85000000;0;False;7;26;;;;;;;
85100000;0;False;6;26;;;;;;;
85200000;0;False;5;26;;;;;;;
85300000;0;False;5;26;;;;;;;
85400000;0;False;5;26;;;;;;;
85500000;0;False;5;26;;;;;;;
85600000;0;False;13;26;;;;;;;
85700000;0;False;7;26;;;;;;;
85800000;0;False;5;26;;;;;;;
85900000;0;False;6;26;;;;;;;
86000000;0;False;6;26;;;;;;;
86100000;0;False;7;26;;;;;;;
86200000;0;False;6;26;;;;;;;
86300000;0;False;4;26;;;;;;;
86400000;0;False;11;26;;;;;;;
86500000;0;False;8;26;;;;;;;
86600000;0;False;7;26;;;;;;;
86700000;0;False;7;26;;;;;;;
86800000;0;False;7;26;;;;;;;
86900000;0;False;8;26;;;;;;;
87000000;0;False;4;26;;;;;;;
87100000;0;False;6;26;;;;;;;
87200000;0;False;5;26;;;;;;;
87300000;0;False;4;26;;;;;;;
87400000;0;False;6;26;;;;;;;
87500000;0;False;6;26;;;;;;;
87600000;0;False;6;26;;;;;;;
87700000;0;False;7;26;;;;;;;
87800000;0;False;5;26;;;;;;;
87900000;0;False;5;26;;;;;;;
88000000;0;False;7;26;;;;;;;
88100000;0;False;6;26;;;;;;;
88200000;0;False;8;26;;;;;;;
88300000;0;False;6;26;;;;;;;
88400000;0;False;6;26;;;;;;;
88500000;0;False;4;26;;;;;;;
88600000;0;False;9;26;;;;;;;
88700000;0;False;4;26;;;;;;;
88800000;0;False;7;26;;;;;;;
88900000;0;False;6;26;;;;;;;
89000000;0;False;6;26;;;;;;;
89100000;0;False;7;26;;;;;;;
89200000;0;False;5;26;;;;;;;
89300000;0;False;4;26;;;;;;;
89400000;0;False;4;26;;;;;;;
89500000;0;False;6;26;;;;;;;
89600000;0;False;7;26;;;;;;;
89700000;0;False;5;26;;;;;;;
89800000;0;False;5;26;;;;;;;
89900000;0;False;9;26;;;;;;;
90000000;0;False;7;26;;;;;;;
90100000;0;False;9;26;;;;;;;
90200000;0;False;4;26;;;;;;;
90300000;0;False;8;26;;;;;;;
90400000;0;False;5;26;;;;;;;
90500000;0;False;7;26;;;;;;;
90600000;0;False;6;26;;;;;;;
90700000;0;False;5;26;;;;;;;
90800000;0;False;5;26;;;;;;;
90900000;0;False;5;26;;;;;;;
91000000;0;False;6;26;;;;;;;
91100000;0;False;8;26;;;;;;;
91200000;0;False;6;26;;;;;;;
91300000;0;False;4;26;;;;;;;
91400000;0;False;7;26;;;;;;;
91500000;0;False;6;26;;;;;;;
91600000;0;False;4;26;;;;;;;
91700000;0;False;7;26;;;;;;;
91800000;0;False;5;26;;;;;;;
91900000;0;False;7;26;;;;;;;
92000000;0;False;6;26;;;;;;;
92100000;0;False;5;26;;;;;;;
92200000;0;False;15;26;;;;;;;
92300000;0;False;5;26;;;;;;;
92400000;0;False;6;26;;;;;;;
92500000;0;False;6;26;;;;;;;
92600000;0;False;6;26;;;;;;;
92700000;0;False;6;26;;;;;;;
92800000;0;False;6;26;;;;;;;
92900000;0;False;6;26;;;;;;;
93000000;0;False;7;26;;;;;;;
93100000;0;False;6;26;;;;;;;
93200000;0;False;9;26;;;;;;;
93300000;0;False;9;26;;;;;;;
93400000;0;False;4;26;;;;;;;
93500000;0;False;5;26;;;;;;;
93600000;0;False;7;26;;;;;;;
93700000;0;False;7;26;;;;;;;
93800000;0;False;38;26;;;;;;;
93900000;0;False;6;26;;;;;;;
94000000;0;False;7;26;;;;;;;
94100000;0;False;7;26;;;;;;;
94200000;0;False;15;26;;;;;;;
94300000;0;False;4;26;;;;;;;
94400000;0;False;8;26;;;;;;;
94500000;0;False;7;26;;;;;;;
94600000;0;False;7;26;;;;;;;
94700000;0;False;6;26;;;;;;;
94800000;0;False;5;26;;;;;;;
94900000;0;False;6;26;;;;;;;
95000000;0;False;6;26;;;;;;;
95100000;0;False;6;26;;;;;;;
95200000;0;False;7;26;;;;;;;
95300000;0;False;8;26;;;;;;;
95400000;0;False;8;26;;;;;;;
95500000;0;False;6;26;;;;;;;
95600000;0;False;4;26;;;;;;;
95700000;0;False;6;26;;;;;;;
95800000;0;False;7;26;;;;;;;
95900000;0;False;6;26;;;;;;;
96000000;0;False;7;26;;;;;;;
96100000;0;False;7;26;;;;;;;
96200000;0;False;6;26;;;;;;;
96300000;0;False;4;26;;;;;;;
96400000;0;False;5;26;;;;;;;
96500000;0;False;7;26;;;;;;;
96600000;0;False;6;26;;;;;;;
96700000;0;False;5;26;;;;;;;
96800000;0;False;5;26;;;;;;;
96900000;0;False;6;26;;;;;;;
97000000;0;False;7;26;;;;;;;
97100000;0;False;7;26;;;;;;;
97200000;0;False;5;26;;;;;;;
97300000;0;False;6;26;;;;;;;
97400000;0;False;10;26;;;;;;;
97500000;0;False;8;26;;;;;;;
97600000;0;False;6;26;;;;;;;
97700000;0;False;8;26;;;;;;;
97800000;0;False;5;26;;;;;;;
97900000;0;False;8;26;;;;;;;
98000000;0;False;8;26;;;;;;;
98100000;0;False;6;26;;;;;;;
98200000;0;False;7;26;;;;;;;
98300000;0;False;6;26;;;;;;;
98400000;0;False;7;26;;;;;;;
98500000;0;False;5;26;;;;;;;
98600000;0;False;8;26;;;;;;;
98700000;0;False;7;26;;;;;;;
98800000;0;False;6;26;;;;;;;
98900000;0;False;16;26;;;;;;;
99000000;0;False;6;26;;;;;;;
99100000;0;False;6;26;;;;;;;
99200000;0;False;6;26;;;;;;;
99300000;0;False;7;26;;;;;;;
99400000;0;False;7;26;;;;;;;
99500000;0;False;7;26;;;;;;;
99600000;0;False;8;26;;;;;;;
99700000;0;False;7;26;;;;;;;
99800000;0;False;8;26;;;;;;;
99900000;0;False;6;26;;;;;;;
100000000;0;False;5;26;;;;;;;
100100000;0;False;7;26;;;;;;;
100200000;0;False;16;26;;;;;;;
100300000;0;False;7;26;;;;;;;
100400000;0;False;7;26;;;;;;;
100500000;0;False;6;26;;;;;;;
100600000;0;False;8;26;;;;;;;
100700000;0;False;7;26;;;;;;;
100800000;0;False;5;26;;;;;;;
100900000;0;False;5;26;;;;;;;
101000000;0;False;6;26;;;;;;;
101100000;0;False;13;26;;;;;;;
101200000;0;False;5;26;;;;;;;
101300000;0;False;8;26;;;;;;;
101400000;0;False;6;26;;;;;;;
101500000;0;False;11;26;;;;;;;
101600000;0;False;7;26;;;;;;;
101700000;0;False;8;26;;;;;;;
101800000;0;False;7;26;;;;;;;
101900000;0;False;5;26;;;;;;;
102000000;0;False;7;26;;;;;;;
102100000;0;False;7;26;;;;;;;
102200000;0;False;8;26;;;;;;;
102300000;0;False;7;26;;;;;;;
102400000;0;False;8;26;;;;;;;
102500000;0;False;4;26;;;;;;;
102600000;0;False;8;26;;;;;;;
102700000;0;False;4;26;;;;;;;
102800000;0;False;7;26;;;;;;;
102900000;0;False;7;26;;;;;;;
103000000;0;False;7;26;;;;;;;
103100000;0;False;5;26;;;;;;;
103200000;0;False;8;26;;;;;;;
103300000;0;False;4;26;;;;;;;
103400000;0;False;7;26;;;;;;;
103500000;0;False;11;26;;;;;;;
103600000;0;False;7;26;;;;;;;
103700000;0;False;5;26;;;;;;;
103800000;0;False;4;26;;;;;;;
103900000;0;False;8;26;;;;;;;
104000000;0;False;7;26;;;;;;;
104100000;0;False;5;26;;;;;;;
104200000;0;False;6;26;;;;;;;
104300000;0;False;14;26;;;;;;;
104400000;0;False;7;26;;;;;;;
104500000;0;False;7;26;;;;;;;
104600000;0;False;5;26;;;;;;;
104700000;0;False;5;26;;;;;;;
104800000;0;False;8;26;;;;;;;
104900000;0;False;4;26;;;;;;;
105000000;0;False;6;26;;;;;;;
105100000;0;False;7;26;;;;;;;
105200000;0;False;8;26;;;;;;;
105300000;0;False;7;26;;;;;;;
105400000;0;False;4;26;;;;;;;
105500000;0;False;13;26;;;;;;;
105600000;0;False;4;26;;;;;;;
105700000;0;False;6;26;;;;;;;
105800000;0;False;6;26;;;;;;;
105900000;0;False;7;26;;;;;;;
106000000;0;False;4;26;;;;;;;
106100000;0;False;7;26;;;;;;;
106200000;0;False;5;26;;;;;;;
106300000;0;False;6;26;;;;;;;
106400000;0;False;7;26;;;;;;;
106500000;0;False;4;26;;;;;;;
106600000;0;False;8;26;;;;;;;
106700000;0;False;7;26;;;;;;;
106800000;0;False;7;26;;;;;;;
106900000;0;False;4;26;;;;;;;
107000000;0;False;6;26;;;;;;;
107100000;0;False;7;26;;;;;;;
107200000;0;False;5;26;;;;;;;
107300000;0;False;15;26;;;;;;;
107400000;0;False;6;26;;;;;;;
107500000;0;False;7;26;;;;;;;
107600000;0;False;5;26;;;;;;;
107700000;0;False;8;26;;;;;;;
107800000;0;False;4;26;;;;;;;
107900000;0;False;6;26;;;;;;;
108000000;0;False;15;26;;;;;;;
108100000;0;False;6;26;;;;;;;
108200000;0;False;10;26;;;;;;;
108300000;0;False;8;26;;;;;;;
108400000;0;False;6;26;;;;;;;
108500000;0;False;7;26;;;;;;;
108600000;0;False;7;26;;;;;;;
108700000;0;False;5;26;;;;;;;
108800000;0;False;6;26;;;;;;;
108900000;0;False;3;26;;;;;;;
109000000;0;False;6;26;;;;;;;
109100000;0;False;5;26;;;;;;;
109200000;0;False;7;26;;;;;;;
109300000;0;False;6;26;;;;;;;
109400000;0;False;5;26;;;;;;;
109500000;0;False;5;26;;;;;;;
109600000;0;False;7;26;;;;;;;
109700000;0;False;6;26;;;;;;;
109800000;0;False;7;26;;;;;;;
109900000;0;False;8;26;;;;;;;
110000000;0;False;6;26;;;;;;;
110100000;0;False;5;26;;;;;;;
110200000;0;False;6;26;;;;;;;
110300000;0;False;7;26;;;;;;;
110400000;0;False;5;26;;;;;;;
110500000;0;False;7;26;;;;;;;
110600000;0;False;8;26;;;;;;;
110700000;0;False;5;26;;;;;;;
110800000;0;False;9;26;;;;;;;
110900000;0;False;6;26;;;;;;;
111000000;0;False;4;26;;;;;;;
111100000;0;False;4;26;;;;;;;
111200000;0;False;5;26;;;;;;;
111300000;0;False;5;26;;;;;;;
111400000;0;False;6;26;;;;;;;
111500000;0;False;13;26;;;;;;;
111600000;0;False;7;26;;;;;;;
111700000;0;False;7;26;;;;;;;
111800000;0;False;16;26;;;;;;;
111900000;0;False;7;26;;;;;;;
112000000;0;False;6;26;;;;;;;
112100000;0;False;7;26;;;;;;;
112200000;0;False;5;26;;;;;;;
112300000;0;False;7;26;;;;;;;
112400000;0;False;5;26;;;;;;;
112500000;0;False;9;26;;;;;;;
112600000;0;False;6;26;;;;;;;
112700000;0;False;5;26;;;;;;;
112800000;0;False;6;26;;;;;;;
112900000;0;False;7;26;;;;;;;
113000000;0;False;14;26;;;;;;;
113100000;0;False;5;26;;;;;;;
113200000;0;False;5;26;;;;;;;
113300000;0;False;17;26;;;;;;;
113400000;0;False;6;26;;;;;;;
113500000;0;False;6;26;;;;;;;
113600000;0;False;6;26;;;;;;;
113700000;0;False;7;26;;;;;;;
113800000;0;False;4;26;;;;;;;
113900000;0;False;6;26;;;;;;;
114000000;0;False;8;26;;;;;;;
114100000;0;False;5;26;;;;;;;
114200000;0;False;7;26;;;;;;;
114300000;0;False;8;26;;;;;;;
114400000;0;False;4;26;;;;;;;
114500000;0;False;3;26;;;;;;;
114600000;0;False;8;26;;;;;;;
114700000;0;False;4;26;;;;;;;
114800000;0;False;9;26;;;;;;;
114900000;0;False;6;26;;;;;;;
115000000;0;False;6;26;;;;;;;
115100000;0;False;5;26;;;;;;;
115200000;0;False;7;26;;;;;;;
115300000;0;False;5;26;;;;;;;
115400000;0;False;7;26;;;;;;;
115500000;0;False;13;26;;;;;;;
115600000;0;False;16;26;;;;;;;
115700000;0;False;44;26;;;;;;;
115800000;0;False;9;26;;;;;;;
115900000;0;False;4;26;;;;;;;
116000000;0;False;4;26;;;;;;;
116100000;0;False;7;26;;;;;;;
116200000;0;False;8;26;;;;;;;
116300000;0;False;6;26;;;;;;;
116400000;0;False;8;26;;;;;;;
116500000;0;False;5;26;;;;;;;
116600000;0;False;7;26;;;;;;;
116700000;0;False;5;26;;;;;;;
116800000;0;False;7;26;;;;;;;
116900000;0;False;7;26;;;;;;;
117000000;0;False;7;26;;;;;;;
117100000;0;False;5;26;;;;;;;
117200000;0;False;6;26;;;;;;;
117300000;0;False;5;26;;;;;;;
117400000;0;False;7;26;;;;;;;
117500000;0;False;5;26;;;;;;;
117600000;0;False;6;26;;;;;;;
117700000;0;False;5;26;;;;;;;
117800000;0;False;4;26;;;;;;;
117900000;0;False;4;26;;;;;;;
118000000;0;False;5;26;;;;;;;
118100000;0;False;4;26;;;;;;;
118200000;0;False;4;26;;;;;;;
118300000;0;False;5;26;;;;;;;
118400000;0;False;5;26;;;;;;;
118500000;0;False;6;26;;;;;;;
118600000;0;False;6;26;;;;;;;
118700000;0;False;6;26;;;;;;;
118800000;0;False;5;26;;;;;;;
118900000;0;False;4;26;;;;;;;
119000000;0;False;5;26;;;;;;;
119100000;0;False;5;26;;;;;;;
119200000;0;False;5;26;;;;;;;
119300000;0;False;4;26;;;;;;;
119400000;0;False;5;26;;;;;;;
119500000;0;False;7;26;;;;;;;
119600000;0;False;7;26;;;;;;;
119700000;0;False;7;26;;;;;;;
119800000;0;False;5;26;;;;;;;
119900000;0;False;5;26;;;;;;;
120000000;0;False;7;26;;;;;;;
120100000;0;False;8;26;;;;;;;
120200000;0;False;8;26;;;;;;;
120300000;0;False;8;26;;;;;;;
120400000;0;False;5;26;;;;;;;
120500000;0;False;7;26;;;;;;;
120600000;0;False;6;26;;;;;;;
120700000;0;False;6;26;;;;;;;
120800000;0;False;4;26;;;;;;;
120900000;0;False;5;26;;;;;;;
121000000;0;False;4;26;;;;;;;
121100000;0;False;6;26;;;;;;;
121200000;0;False;6;26;;;;;;;
121300000;0;False;7;26;;;;;;;
121400000;0;False;7;26;;;;;;;
121500000;0;False;7;26;;;;;;;
121600000;0;False;7;26;;;;;;;
121700000;0;False;7;26;;;;;;;
121800000;0;False;5;26;;;;;;;
121900000;0;False;16;26;;;;;;;
122000000;0;False;5;26;;;;;;;
122100000;0;False;277;26;;;;;;;
122200000;0;False;5;26;;;;;;;
122300000;0;False;6;26;;;;;;;
122400000;0;False;6;26;;;;;;;
122500000;0;False;5;26;;;;;;;
122600000;0;False;7;26;;;;;;;
122700000;0;False;4;26;;;;;;;
122800000;0;False;5;26;;;;;;;
122900000;0;False;4;26;;;;;;;
123000000;0;False;5;26;;;;;;;
123100000;0;False;4;26;;;;;;;
123200000;0;False;6;26;;;;;;;
123300000;0;False;4;26;;;;;;;
123400000;0;False;4;26;;;;;;;
123500000;0;False;5;26;;;;;;;
123600000;0;False;8;26;;;;;;;
123700000;0;False;4;26;;;;;;;
123800000;0;False;4;26;;;;;;;
123900000;0;False;6;26;;;;;;;
124000000;0;False;5;26;;;;;;;
124100000;0;False;4;26;;;;;;;
124200000;0;False;4;26;;;;;;;
124300000;0;False;4;26;;;;;;;
124400000;0;False;7;26;;;;;;;
124500000;0;False;5;26;;;;;;;
124600000;0;False;5;26;;;;;;;
124700000;0;False;4;26;;;;;;;
124800000;0;False;5;26;;;;;;;
124900000;0;False;5;26;;;;;;;
125000000;0;False;5;26;;;;;;;
125100000;0;False;5;26;;;;;;;
125200000;0;False;6;26;;;;;;;
125300000;0;False;6;26;;;;;;;
125400000;0;False;6;26;;;;;;;
125500000;0;False;18;26;;;;;;;
125600000;0;False;3;26;;;;;;;
125700000;0;False;6;26;;;;;;;
125800000;0;False;4;26;;;;;;;
125900000;0;False;5;26;;;;;;;
126000000;0;False;15;26;;;;;;;
126100000;0;False;5;26;;;;;;;
126200000;0;False;5;26;;;;;;;
126300000;0;False;7;26;;;;;;;
126400000;0;False;5;26;;;;;;;
126500000;0;False;4;26;;;;;;;
126600000;0;False;7;26;;;;;;;
126700000;0;False;5;26;;;;;;;
126800000;0;False;5;26;;;;;;;
126900000;0;False;5;26;;;;;;;
127000000;0;False;4;26;;;;;;;
127100000;0;False;5;26;;;;;;;
127200000;0;False;5;26;;;;;;;
127300000;0;False;5;26;;;;;;;
127400000;0;False;4;26;;;;;;;
127500000;0;False;5;26;;;;;;;
127600000;0;False;5;26;;;;;;;
127700000;0;False;7;26;;;;;;;
127800000;0;False;5;26;;;;;;;
127900000;0;False;5;26;;;;;;;
128000000;0;False;5;26;;;;;;;
128100000;0;False;6;26;;;;;;;
128200000;0;False;6;26;;;;;;;
128300000;0;False;5;26;;;;;;;
128400000;0;False;7;26;;;;;;;
128500000;0;False;6;26;;;;;;;
128600000;0;False;4;26;;;;;;;
128700000;0;False;5;26;;;;;;;
128800000;0;False;7;26;;;;;;;
128900000;0;False;6;26;;;;;;;
129000000;0;False;6;26;;;;;;;
129100000;0;False;4;26;;;;;;;
129200000;0;False;4;26;;;;;;;
129300000;0;False;4;26;;;;;;;
129400000;0;False;16;26;;;;;;;
129500000;0;False;6;26;;;;;;;
129600000;0;False;6;26;;;;;;;
129700000;0;False;7;26;;;;;;;
129800000;0;False;5;26;;;;;;;
129900000;0;False;7;26;;;;;;;
130000000;0;False;6;26;;;;;;;
130100000;0;False;4;26;;;;;;;
130200000;0;False;5;26;;;;;;;
130300000;0;False;4;26;;;;;;;
130400000;0;False;6;26;;;;;;;
130500000;0;False;4;26;;;;;;;
130600000;0;False;4;26;;;;;;;
130700000;0;False;8;26;;;;;;;
130800000;0;False;4;26;;;;;;;
130900000;0;False;6;26;;;;;;;
131000000;0;False;4;26;;;;;;;
131100000;0;False;6;26;;;;;;;
131200000;0;False;6;26;;;;;;;
131300000;0;False;5;26;;;;;;;
131400000;0;False;5;26;;;;;;;
131500000;0;False;5;26;;;;;;;
131600000;0;False;7;26;;;;;;;
131700000;0;False;6;26;;;;;;;
131800000;0;False;6;26;;;;;;;
131900000;0;False;13;26;;;;;;;
132000000;0;False;7;26;;;;;;;
132100000;0;False;7;26;;;;;;;
132200000;0;False;5;26;;;;;;;
132300000;0;False;7;26;;;;;;;
132400000;0;False;7;26;;;;;;;
132500000;0;False;5;26;;;;;;;
132600000;0;False;6;26;;;;;;;
132700000;0;False;5;26;;;;;;;
132800000;0;False;4;26;;;;;;;
132900000;0;False;4;26;;;;;;;
133000000;0;False;5;26;;;;;;;
133100000;0;False;5;26;;;;;;;
133200000;0;False;4;26;;;;;;;
133300000;0;False;38;26;;;;;;;
133400000;0;False;7;26;;;;;;;
133500000;0;False;6;26;;;;;;;
133600000;0;False;4;26;;;;;;;
133700000;0;False;7;26;;;;;;;
133800000;0;False;6;26;;;;;;;
133900000;0;False;7;26;;;;;;;
134000000;0;False;5;26;;;;;;;
134100000;0;False;7;26;;;;;;;
134200000;0;False;6;26;;;;;;;
134300000;0;False;5;27;;;;;;;
134400000;0;False;5;27;;;;;;;
134500000;0;False;4;27;;;;;;;
134600000;0;False;7;27;;;;;;;
134700000;0;False;6;27;;;;;;;
134800000;0;False;6;27;;;;;;;
134900000;0;False;4;27;;;;;;;
135000000;0;False;6;27;;;;;;;
135100000;0;False;6;27;;;;;;;
135200000;0;False;6;27;;;;;;;
135300000;0;False;6;27;;;;;;;
135400000;0;False;9;27;;;;;;;
135500000;0;False;7;27;;;;;;;
135600000;0;False;5;27;;;;;;;
135700000;0;False;6;27;;;;;;;
135800000;0;False;6;27;;;;;;;
135900000;0;False;4;27;;;;;;;
136000000;0;False;5;27;;;;;;;
136100000;0;False;6;27;;;;;;;
136200000;0;False;5;27;;;;;;;
136300000;0;False;5;27;;;;;;;
136400000;0;False;15;27;;;;;;;
136500000;0;False;4;27;;;;;;;
136600000;0;False;7;27;;;;;;;
136700000;0;False;6;27;;;;;;;
136800000;0;False;7;27;;;;;;;
136900000;0;False;5;27;;;;;;;
137000000;0;False;5;27;;;;;;;
137100000;0;False;7;27;;;;;;;
137200000;0;False;5;27;;;;;;;
137300000;0;False;7;27;;;;;;;
137400000;0;False;5;27;;;;;;;
137500000;0;False;4;27;;;;;;;
137600000;0;False;4;27;;;;;;;
137700000;0;False;7;27;;;;;;;
137800000;0;False;12;27;;;;;;;
137900000;0;False;5;27;;;;;;;
138000000;0;False;4;27;;;;;;;
138100000;0;False;6;27;;;;;;;
138200000;0;False;5;27;;;;;;;
138300000;0;False;7;27;;;;;;;
138400000;0;False;6;27;;;;;;;
138500000;0;False;9;27;;;;;;;
138600000;0;False;4;27;;;;;;;
138700000;0;False;4;27;;;;;;;
138800000;0;False;6;27;;;;;;;
138900000;0;False;6;27;;;;;;;
139000000;0;False;5;27;;;;;;;
139100000;0;False;5;27;;;;;;;
139200000;0;False;5;27;;;;;;;
139300000;0;False;4;27;;;;;;;
139400000;0;False;6;27;;;;;;;
139500000;0;False;8;27;;;;;;;
139600000;0;False;19;27;;;;;;;
139700000;0;False;7;27;;;;;;;
139800000;0;False;9;27;;;;;;;
139900000;0;False;5;27;;;;;;;
140000000;0;False;4;27;;;;;;;
140100000;0;False;7;27;;;;;;;
140200000;0;False;4;27;;;;;;;
140300000;0;False;4;27;;;;;;;
140400000;0;False;6;27;;;;;;;
140500000;0;False;5;27;;;;;;;
140600000;0;False;5;27;;;;;;;
