
17000000;-5921979693067546624;8500000;100868;8500001
17100000;5658428868890824704;8550000;101252;8550001
17200000;6564648577718853632;8600000;102866;8600001
17300000;-227225644332648448;8650000;102297;8650001
17400000;7749681036498880512;8700000;103280;8700001
17500000;3326436431245852672;8750000;101756;8750001
17600000;8571273980997439488;8800000;103734;8800001
17700000;5406173336261439488;8850000;105606;8850001
17800000;6385071399374465024;8900000;106178;8900001
17900000;8604731956637487104;8950000;105676;8950001
18000000;4233811408967632896;9000000;105714;9000001
18100000;-4996997273569316864;9050000;109710;9050001
18200000;-51350650489724928;9100000;106057;9100001
18300000;-4173941059482133504;9150000;107701;9150001
18400000;-4454959635918906368;9200000;107735;9200001
18500000;2093085504463980544;9250000;107600;9250001
18600000;-4477998536290080768;9300000;107043;9300001
18700000;5872700269082445824;9350000;113911;9350001
18800000;-7987633211334429696;9400000;111710;9400001
18900000;-2622875467338524672;9450000;113190;9450001
19000000;-8741403047330015232;9500000;113388;9500001
19100000;-382002513267280896;9550000;112603;9550001
19200000;-6509808365083752448;9600000;113408;9600001
19300000;8192171021627875328;9650000;110874;9650001
19400000;-8072251153801071616;9700000;115151;9700001
19500000;-2286214575943878656;9750000;114798;9750001
19600000;-6671540108923773952;9800000;113564;9800001
19700000;7565618872913295360;9850000;115159;9850001
19800000;8008373153149937664;9900000;116005;9900001
19900000;-8605423729840306176;9950000;118568;9950001
20000000;2408348894549792768;10000000;115081;10000001
20100000;-486980773979894784;10050000;118002;10050001
20200000;-6510188641488317440;10100000;120010;10100001
20300000;-6260593274164359168;10150000;119685;10150001
20400000;-3247220080171344896;10200000;120011;10200001
20500000;5945636785261791232;10250000;121199;10250001
20600000;8992012465022965760;10300000;123691;10300001
20700000;4224384076007608320;10350000;121146;10350001
20800000;-6359069177726101504;10400000;122743;10400001
20900000;64139370886053888;10450000;123457;10450001
21000000;1482490722629564416;10500000;122013;10500001
21100000;6036399245383905280;10550000;125339;10550001
21200000;-8974226575945218048;10600000;124623;10600001
21300000;4132980978563323904;10650000;123800;10650001
21400000;503430979767572480;10700000;124958;10700001
21500000;1145865513823232000;10750000;123838;10750001
21600000;-7895422110282307584;10800000;123882;10800001
21700000;3222422081453993984;10850000;125709;10850001
21800000;-8267009907672523776;10900000;125792;10900001
21900000;-3048221188554419200;10950000;128569;10950001
22000000;-2042235127470158848;11000000;128895;11000001
22100000;7043863050096584704;11050000;129645;11050001
22200000;-175343281186399232;11100000;129001;11100001
22300000;-5416761229514926080;11150000;129663;11150001
22400000;7318257799117363200;11200000;131278;11200001
22500000;3031701653404616704;11250000;132779;11250001
22600000;1792541688862918656;11300000;133837;11300001
22700000;-7108073386727303168;11350000;131522;11350001
22800000;-6635386740656521216;11400000;135350;11400001
22900000;5636299024118075392;11450000;135108;11450001
23000000;24278664156577792;11500000;134534;11500001
23100000;7000918625566623744;11550000;139857;11550001
23200000;2682814338732296192;11600000;137476;11600001
23300000;3005007761632649216;11650000;143960;11650001
23400000;-82664492555262976;11700000;138972;11700001
23500000;5310427760590903296;11750000;141942;11750001
23600000;4970077595366492160;11800000;145923;11800001
23700000;4582360915872030720;11850000;140345;11850001
23800000;768835194002532352;11900000;139642;11900001
23900000;-6090523504150300672;11950000;141828;11950001
24000000;-7740363517262731264;12000000;145035;12000001
24100000;2988595076679286784;12050000;145053;12050001
24200000;-286288162009003008;12100000;141343;12100001
24300000;-7851135929378515968;12150000;141648;12150001
24400000;7253788424418969600;12200000;145747;12200001
24500000;7620826932317599744;12250000;143106;12250001
24600000;2492341541317453824;12300000;145099;12300001
24700000;7965797743620286464;12350000;145484;12350001
24800000;7006057545348745216;12400000;146553;12400001
24900000;-716543048026380288;12450000;146876;12450001
25000000;8041673537849886720;12500000;150023;12500001
25100000;4963641406481811456;12550000;147618;12550001
25200000;-7923387853540364288;12600000;148035;12600001
25300000;8173416437035802624;12650000;147964;12650001
25400000;1833181760358287360;12700000;152621;12700001
25500000;-3853318615360305152;12750000;183931;12750001
25600000;6936289289106182144;12800000;151564;12800001
25700000;4891828290538866688;12850000;151047;12850001
25800000;-5811978184632080384;12900000;152317;12900001
25900000;-3105432291857492992;12950000;153285;12950001
26000000;-6409805162560907264;13000000;154374;13000001
26100000;5207186410423404544;10948816;128337;10948817
26200000;9099570059756460032;13100000;155283;13100001
26300000;3922540199575244800;13150000;155826;13150001
26400000;4317742070767249408;13200000;159947;13200001
26500000;-577335650295363584;13250000;155179;13250001
26600000;-689161325831571456;13300000;153876;13300001
26700000;6572155278612625408;13350000;157683;13350001
26800000;-2362871281127601152;13400000;158967;13400001
26900000;3322711483417708544;13450000;155943;13450001
27000000;-4507771472938116096;13500000;163767;13500001
27100000;7512408213820727296;13550000;164233;13550001
27200000;5096016060997525504;13600000;161187;13600001
27300000;-5605512689936076800;13650000;158109;13650001
27400000;-2760142819751100416;13700000;161437;13700001
27500000;2165714586884132864;13750000;164985;13750001
27600000;7276251610193649664;13800000;161488;13800001
27700000;8430656562682357760;13850000;164871;13850001
27800000;5561852113968912384;13900000;165706;13900001
27900000;502879651995398144;13950000;165155;13950001
28000000;-3228690457376405504;14000000;167371;14000001
28100000;-4014089635145307136;14050000;165485;14050001
28200000;454961646744416256;14100000;164529;14100001
28300000;1680172966251485184;14150000;168631;14150001
28400000;6654221331899422720;14200000;167726;14200001
28500000;5839251312873725952;14250000;166400;14250001
28600000;-8339623639879555072;14300000;164791;14300001
28700000;2531836522991568896;14350000;166571;14350001
28800000;-8635738107245796352;14400000;168967;14400001
28900000;-3806924507456328704;14450000;171630;14450001
29000000;-231826610870762496;14500000;171966;14500001
29100000;3364822907630157824;14550000;174033;14550001
29200000;4202257881957062656;14600000;170599;14600001
29300000;2202677307378956288;14650000;171328;14650001
29400000;-7505146996077840384;14700000;171413;14700001
29500000;-759123920754436096;14750000;171766;14750001
29600000;4573252372564731904;14800000;175869;14800001
29700000;-8360728696865065984;14850000;175818;14850001
29800000;-4012716413841051648;14900000;171681;14900001
29900000;6132082879036067840;14950000;176008;14950001
30000000;-3295556518316365824;15000000;175195;15000001
30100000;1942992520706115584;15050000;180526;15050001
30200000;-3268244907167729664;15100000;183311;15100001
30300000;-6189765432309510144;15150000;183290;15150001
30400000;3523452224792141824;15200000;178610;15200001
30500000;4832147512319965184;15250000;182221;15250001
30600000;-3176882319855000576;15300000;180663;15300001
30700000;-7183977957237799936;15350000;180454;15350001
30800000;-8288126973386600448;15400000;177135;15400001
30900000;-8604111436942140416;15450000;180901;15450001
31000000;-6441028758773580800;15500000;196512;15500001
31100000;6412729296556470272;15550000;181002;15550001
31200000;-4180866874638784512;15600000;233129;15600001
31300000;8398155746274476032;15650000;184723;15650001
31400000;-3390998852115791872;15700000;213818;15700001
31500000;-7999779885659315200;15750000;203083;15750001
31600000;-1852542588174408704;15800000;185890;15800001
31700000;3765603657874421760;15850000;190029;15850001
31800000;9156314703841167360;15900000;187647;15900001
31900000;4290469140094099456;15950000;199290;15950001
32000000;2357022231452428288;16000000;188715;16000001
32100000;-5102313977705013248;16050000;202308;16050001
32200000;-5736081405192261632;16100000;185824;16100001
32300000;5334372332126273536;16150000;200879;16150001
32400000;-1952153196326477824;16200000;191554;16200001
32500000;-8530529490257121280;16250000;191206;16250001
32600000;-9070719175277893632;16300000;190479;16300001
32700000;-2323922997250914304;16350000;189149;16350001
32800000;6701437067047505920;16400000;201219;16400001
32900000;-2420404378129006592;16450000;199372;16450001
33000000;7752820150787577856;16500000;192859;16500001
33100000;-4299564506441728000;16550000;206368;16550001
33200000;-226033215381835776;16600000;206495;16600001
33300000;-4851633126115962880;16650000;202446;16650001
33400000;7858613364365119488;16700000;196270;16700001
33500000;2631928949165062144;16750000;193304;16750001
33600000;7358600117709832192;16800000;200099;16800001
33700000;4220784824692406272;16850000;195347;16850001
33800000;-6535137762925015040;16900000;195972;16900001
33900000;4289043545958612992;16950000;211672;16950001
34000000;8509494802015819776;17000000;210952;17000001
34100000;-545899599230326784;17050000;207224;17050001
34200000;8854570419110510592;17100000;221297;17100001
34300000;6052043560687654912;17150000;200312;17150001
34400000;-8919648081437386752;17200000;197019;17200001
34500000;-4925721406495742976;17250000;199610;17250001
34600000;-5011821095500324864;17300000;216740;17300001
34700000;4043088000210952192;17350000;209280;17350001
34800000;6300053689941659648;17400000;214922;17400001
34900000;-8232538972585178112;17450000;206674;17450001
35000000;4044608513123725312;17500000;209093;17500001
35100000;-4711450848117710848;17550000;210002;17550001
35200000;-6284684338444328960;17600000;220549;17600001
35300000;5500534034086471680;17650000;211183;17650001
35400000;2131269181082408960;17700000;210341;17700001
35500000;6505237669475155968;17750000;214471;17750001
35600000;-7591906048462011392;17800000;213579;17800001
35700000;-6218752295452730368;17850000;208208;17850001
35800000;7581227290880368640;17900000;219110;17900001
35900000;-4631848508332131328;17950000;216846;17950001
36000000;-8437994385461972992;18000000;213863;18000001
36100000;-8331870871719346176;18050000;232287;18050001
36200000;5357665846748807168;18100000;214212;18100001
36300000;714414376334145536;18150000;223819;18150001
36400000;-8963846000763204608;18200000;225470;18200001
36500000;6805493155331567616;18250000;214090;18250001
36600000;6974042283583836160;18300000;215722;18300001
36700000;-1488092193209812992;18350000;215398;18350001
36800000;-2201200878010529792;18400000;225190;18400001
36900000;7079396268035678208;18450000;232802;18450001
37000000;7819097818387580928;18500000;231156;18500001
37100000;2500097900070322176;18550000;217113;18550001
37200000;7089271188127764480;18600000;238560;18600001
37300000;7067677063216029696;18650000;259229;18650001
37400000;-1264815294566304768;18700000;228734;18700001
37500000;6514401720939812864;18750000;247814;18750001
37600000;303673803084249088;18800000;222371;18800001
37700000;7473027615715692544;18850000;224450;18850001
37800000;9218168830002137088;18900000;232045;18900001
37900000;2541438248803762176;18950000;224418;18950001
38000000;721662116469651456;19000000;234300;19000001
38100000;6616615508771201024;19050000;239280;19050001
38200000;1760094688395278336;19100000;241497;19100001
38300000;8346297761362608128;19150000;243510;19150001
38400000;8606726573810415616;19200000;232401;19200001
38500000;3094361884797878272;19250000;228806;19250001
38600000;-7082554761216824320;19300000;225733;19300001
38700000;3448099772327802880;19350000;246666;19350001
38800000;145422245475993600;19400000;251317;19400001
38900000;8791400821775575040;19450000;243155;19450001
39000000;-6223398359147472896;19500000;234880;19500001
39100000;4268384255039025152;19550000;242976;19550001
39200000;-3173296314218946560;19600000;229990;19600001
39300000;5358456223810854912;19650000;233314;19650001
39400000;2328642960152985600;19700000;228111;19700001
39500000;8454312606904582144;19750000;234237;19750001
39600000;-4553397477480453120;19800000;265625;19800001
39700000;-9180717900574551040;19850000;249395;19850001
39800000;-9014149121613848576;19900000;251842;19900001
39900000;5465747470442330112;19950000;253020;19950001
40000000;-478962130164071424;20000000;250714;20000001
40100000;182519114979401728;20050000;253846;20050001
40200000;751215743497517056;20100000;239782;20100001
40300000;9143331636174604288;20150000;243466;20150001
40400000;-7632134885428532224;20200000;252473;20200001
40500000;3044951335461171200;20250000;264075;20250001
40600000;-8710748388255438848;20300000;241248;20300001
40700000;392671177675773952;20350000;256000;20350001
40800000;-8995138393762057216;20400000;244843;20400001
40900000;2323221319853504512;20450000;261871;20450001
41000000;3222261277878355968;20500000;279927;20500001
41100000;-2450671175886770176;20550000;257555;20550001
41200000;6167112073972807680;20600000;252117;20600001
41300000;-2453161303436870656;20650000;269524;20650001
41400000;6467319765433126912;20700000;246040;20700001
41500000;2327131157433892864;20750000;257571;20750001
41600000;6675743945605644288;20800000;248034;20800001
41700000;-732408047339836416;20850000;250524;20850001
41800000;661876463739267072;20900000;273637;20900001
41900000;9137411642229602304;20950000;251187;20950001
42000000;-3323448998022252544;21000000;254801;21000001
42100000;-8627473456293078016;21050000;254683;21050001
42200000;9093085612619218944;21100000;244950;21100001
42300000;3110911098171709440;21150000;259532;21150001
42400000;3145838193145841664;21200000;264329;21200001
42500000;-4417273488312278016;21250000;264705;21250001
42600000;-8100771695164878848;21300000;267621;21300001
42700000;-1128305359636731904;21350000;254973;21350001
42800000;3942390292886085632;21400000;284474;21400001
42900000;-7762636332906895360;21450000;269109;21450001
43000000;2833754135422502912;21500000;310209;21500001
43100000;-2213292241746551808;21550000;291564;21550001
43200000;-6246399858943416320;21600000;308509;21600001
43300000;7830346380690716672;21650000;263551;21650001
43400000;-2840465348243142656;21700000;276330;21700001
43500000;8872758299947483136;21750000;266606;21750001
43600000;1827120015312582656;21800000;265949;21800001
43700000;349440270237102080;21850000;268378;21850001
43800000;-6500820982803930112;21900000;275946;21900001
43900000;2554576596718016512;21950000;280918;21950001
44000000;-6496766112767822848;22000000;304659;22000001
44100000;-5188932902486120448;22050000;270273;22050001
44200000;-1267041839973326848;22100000;260299;22100001
44300000;-8220705487275663360;22150000;300877;22150001
44400000;-6305362114903164928;22200000;278342;22200001
44500000;5220521794257422336;22250000;276772;22250001
44600000;1659473989834065920;22300000;260010;22300001
44700000;-783242120637793280;22350000;262375;22350001
44800000;3204285654325252096;22400000;275206;22400001
44900000;-6014323749127346176;22450000;295493;22450001
45000000;-8585340660323353600;22500000;265227;22500001
45100000;-1227681574243480576;22550000;278795;22550001
45200000;-4150054693343586304;22600000;275425;22600001
45300000;-7615378946688714752;22650000;272956;22650001
45400000;6601447462391126016;22700000;282273;22700001
45500000;8044774461289369600;22750000;270896;22750001
45600000;-4521817115514204160;22800000;269990;22800001
45700000;-6231035541147757568;22850000;279897;22850001
45800000;-6094041288525792256;22900000;270922;22900001
45900000;-6304176231482515456;22950000;282447;22950001
46000000;-2151058930102710272;23000000;275316;23000001
46100000;8869796868455903232;23050000;287717;23050001
46200000;-1679309961292429312;23100000;273940;23100001
46300000;-2000958498871553024;23150000;274645;23150001
46400000;1414370041612318720;23200000;298487;23200001
46500000;-163041111865457664;23250000;287595;23250001
46600000;-6596181480296460288;23300000;299937;23300001
46700000;-1208148397979625472;23350000;271734;23350001
46800000;5509349901142214656;23400000;281796;23400001
46900000;3759098148217552896;23450000;273851;23450001
47000000;-7684303310576697344;23500000;282638;23500001
47100000;-5204185113045366784;23550000;277544;23550001
47200000;5125234835194968064;23600000;279740;23600001
47300000;-847475074566302720;23650000;293953;23650001
47400000;6106723124365942784;23700000;279450;23700001
47500000;-4891482107584712704;23750000;277564;23750001
47600000;476274812075384832;23800000;286097;23800001
47700000;2776516875768584192;23850000;282852;23850001
47800000;-4778741174517301248;23900000;280276;23900001
47900000;372032270670983168;23950000;281206;23950001
48000000;-8574925149877338112;24000000;284157;24000001
48100000;-149684991929324544;24050000;287833;24050001
48200000;6375301388153602048;24100000;284110;24100001
48300000;4873737226854727680;24150000;292017;24150001
48400000;-4631674330228328448;24200000;296604;24200001
48500000;5168350233783130112;24250000;287245;24250001
48600000;8568492439916171264;24300000;288507;24300001
48700000;-7668985541636615168;24350000;283382;24350001
48800000;-2830089583424503808;24400000;291983;24400001
48900000;-7621169370060269568;24450000;289644;24450001
49000000;5702421866736920576;24500000;289492;24500001
49100000;6617376499666995200;24550000;285172;24550001
49200000;-2018295701305613312;24600000;294814;24600001
49300000;-4321849408123869184;24650000;292690;24650001
49400000;2396488720313487360;24700000;296739;24700001
49500000;1384696988723765248;24750000;296090;24750001
49600000;-5011796811755223040;24800000;290722;24800001
49700000;41125810821937152;24850000;288854;24850001
49800000;9214491659390216192;24900000;297819;24900001
49900000;-6168051185752384512;24950000;295138;24950001
50000000;-6424279339794120704;25000000;292633;25000001
50100000;2809158902111291392;25050000;296571;25050001
50200000;-3738160053790783488;25100000;304523;25100001
50300000;8032976375100323840;25150000;306250;25150001
50400000;-6523420301862088704;25200000;300157;25200001
50500000;-3519812523474928640;25250000;299156;25250001
50600000;8214991205084366848;25300000;296457;25300001
50700000;-4836096365383288832;25350000;299755;25350001
50800000;-8335363702334836736;25400000;298247;25400001
50900000;8414906599773011968;25450000;295774;25450001
51000000;-4244849861470550016;25500000;295910;25500001
51100000;2640647105714778112;25550000;300869;25550001
51200000;946146811456964608;25600000;297450;25600001
51300000;-4258873883181260800;25650000;303740;25650001
51400000;-8656633483927819264;7408702;89128;7408703
51500000;-976403292703278080;25750000;344939;25750001
51600000;-3387644697404418048;25800000;307603;25800001
51700000;-1233561934230256640;25850000;305530;25850001
51800000;-8432061609694291968;25900000;310754;25900001
51900000;-7072826531437835264;25950000;312118;25950001
52000000;1732333437120215040;26000000;310878;26000001
52100000;-3543986652422441984;26050000;306783;26050001
52200000;-721585442713447424;26100000;308594;26100001
52300000;-5283737158763886592;26150000;305354;26150001
52400000;1003637113404213248;26200000;305524;26200001
52500000;-700690830535603200;26250000;312084;26250001
52600000;6442381802321469440;26300000;315596;26300001
52700000;-4597276100347403264;26350000;308850;26350001
52800000;-328471492563955712;26400000;306191;26400001
52900000;2612637519430543360;26450000;309750;26450001
53000000;8584477174327959552;26500000;313278;26500001
53100000;-2157414803098917888;26550000;315439;26550001
53200000;-2963828474172883968;26600000;311988;26600001
53300000;-9098885682487326720;26650000;344218;26650001
53400000;-8041602834098227200;26700000;375668;26700001
53500000;-4327820907316708352;26750000;327742;26750001
53600000;-6539278515127214080;26800000;326500;26800001
53700000;4678063069423181824;26850000;359567;26850001
53800000;7215444863347904512;26900000;332331;26900001
53900000;-1441265444659974144;26950000;322579;26950001
54000000;5758394164032296960;27000000;329641;27000001
54100000;-5375285331613561856;27050000;327867;27050001
54200000;-577921363575726080;27100000;319880;27100001
54300000;543991096151721984;27150000;323042;27150001
54400000;-1132004408812068864;27200000;320300;27200001
54500000;-5827168496122628096;27250000;322850;27250001
54600000;-2348703953538026496;27300000;325160;27300001
54700000;7405785169611540480;27350000;325730;27350001
54800000;3151871101781108736;27400000;327193;27400001
54900000;-4673035999179433984;27450000;319069;27450001
55000000;382649593040396288;27500000;326033;27500001
55100000;6513057834262204416;27550000;327314;27550001
55200000;149106494194022400;27600000;325132;27600001
55300000;8663656580093769728;27650000;326508;27650001
55400000;6316633483482652672;27700000;333981;27700001
55500000;7388000345685682176;27750000;354101;27750001
55600000;6834702566500300800;27800000;333270;27800001
55700000;-4500778510262727680;27850000;330313;27850001
55800000;-2296155870460587008;27900000;331155;27900001
55900000;-7863042953118107648;27950000;332738;27950001
56000000;5403719217717164032;28000000;331997;28000001
56100000;6290012760773572608;28050000;332409;28050001
56200000;-8260643993042774016;28100000;348327;28100001
56300000;-4513582099835842560;28150000;341313;28150001
56400000;6936086893067231232;28200000;342499;28200001
56500000;7099770613644847104;28250000;343680;28250001
56600000;6480348041925470208;28300000;341119;28300001
56700000;-6039150730284023808;28350000;348849;28350001
56800000;-3089340690069394432;28400000;344314;28400001
56900000;-603129316921670656;28450000;353629;28450001
57000000;9142057602845128704;28500000;351762;28500001
57100000;-6170457836318081024;28550000;346838;28550001
57200000;4922400030974787584;28600000;341916;28600001
57300000;920751683436173312;28650000;343872;28650001
57400000;6861973993934897152;28700000;342452;28700001
57500000;3646537784165283840;28750000;349467;28750001
57600000;7177885271247679488;28800000;351152;28800001
57700000;-7255156972798803968;28850000;360808;28850001
57800000;6134591715463718912;28900000;357619;28900001
57900000;-5398141335097317376;28950000;364297;28950001
58000000;-7706255017285794816;29000000;353875;29000001
58100000;8974788185869105152;29050000;356511;29050001
58200000;-7592850606260122624;29100000;356710;29100001
58300000;5951024899046543360;29150000;346224;29150001
58400000;7221398632915738624;29200000;360482;29200001
58500000;-6475088081374954496;29250000;359517;29250001
58600000;4965758748050315264;29300000;353774;29300001
58700000;6636272972798726144;29350000;346373;29350001
58800000;-6873986124114205696;29400000;349009;29400001
58900000;-5323267307630237696;29450000;345367;29450001
59000000;8133603017896278016;29500000;345436;29500001
59100000;4405274019696564224;29550000;346799;29550001
59200000;1587786475914782720;29600000;348502;29600001
59300000;3695897790326829056;29650000;353091;29650001
59400000;5028005176524283904;29700000;364096;29700001
59500000;2461309053969672192;29750000;364330;29750001
59600000;-6453810847740401664;29800000;357254;29800001
59700000;-4121576010731065344;29850000;355616;29850001
59800000;-3634818252928118784;29900000;368730;29900001
59900000;9211767043805513728;29950000;375276;29950001
60000000;-2643047854995405824;30000000;381139;30000001
60100000;-1198425356521133056;30050000;436980;30050001
60200000;1916800057776254976;30100000;359975;30100001
60300000;3263835994387312640;30150000;352914;30150001
60400000;1359875797183004672;30200000;359510;30200001
60500000;-2088970702454196224;30250000;358176;30250001
60600000;2342120541764306944;30300000;361523;30300001
60700000;-7026891778876313600;30350000;356153;30350001
60800000;4837076391021346816;30400000;360352;30400001
60900000;-6549798934444449792;30450000;364186;30450001
61000000;8223407184914862080;30500000;355504;30500001
61100000;-8090627618062163968;30550000;362774;30550001
61200000;6084954683911452672;30600000;373080;30600001
61300000;4222250868829906944;30650000;361504;30650001
61400000;-195593253132552192;30700000;360741;30700001
61500000;8513086167771062272;30750000;380026;30750001
61600000;4531353119736803328;30800000;378725;30800001
61700000;-5228331771382040576;30850000;364896;30850001
61800000;-6282282360803053568;30900000;364046;30900001
